x,y,om,blE,gM,s,t 
525200,2858530,74.22222222,20.44444444,5.333333333,0,0
525230,2858530,48,52,0,0,0
525260,2858530,19.11111111,80.88888889,0,0,0
525290,2858530,18.66666667,81.33333333,0,0,0
525320,2858530,34.22222222,45.77777778,20,0,0
525350,2858530,13.77777778,62.22222222,24,0,0
525380,2858530,20.44444444,60.44444444,12.88888889,0,6.222222222
525410,2858530,53.33333333,32,6.666666667,7.111111111,0.888888889
525440,2858530,12.44444444,60,27.55555556,0,0
525470,2858530,0.888888889,91.11111111,8,0,0
525500,2858530,12,80.44444444,7.555555556,0,0
525530,2858530,0,1.777777778,98.22222222,0,0
525560,2858530,2.222222222,45.33333333,52.44444444,0,0
525590,2858530,12,77.77777778,10.22222222,0,0
525620,2858530,1.333333333,69.77777778,28.88888889,0,0
525650,2858530,0,4.444444444,95.55555556,0,0
525680,2858530,0,0,100,0,0
525710,2858530,0,0.444444444,99.55555556,0,0
525740,2858530,1.777777778,19.55555556,78.66666667,0,0
525770,2858530,0,0,100,0,0
525800,2858530,0,0,100,0,0
525830,2858530,12,15.11111111,72.88888889,0,0
525860,2858530,4,57.33333333,38.66666667,0,0
525890,2858530,12.88888889,59.11111111,28,0,0
525920,2858530,5.333333333,15.11111111,79.55555556,0,0
525950,2858530,32.88888889,52,15.11111111,0,0
525980,2858530,0.888888889,91.11111111,0,8,0
526010,2858530,0,25.33333333,0,74.66666667,0
526040,2858530,3.111111111,0,0,96,0.888888889
526070,2858530,39.11111111,0.888888889,0,60,0
526100,2858530,36.88888889,0,0,63.11111111,0
526130,2858530,19.11111111,0,0,80.88888889,0
526160,2858530,16.88888889,0,0,83.11111111,0
526190,2858530,17.33333333,0,0,82.66666667,0
526220,2858530,8.888888889,0,0,91.11111111,0
526250,2858530,1.777777778,0,0,98.22222222,0
526280,2858530,0,0,0,100,0
526310,2858530,4.444444444,2.222222222,0,93.33333333,0
526340,2858530,2.666666667,0,0,94.66666667,2.666666667
526370,2858530,0,0,0,99.55555556,0.444444444
526400,2858530,3.555555556,0,0,95.55555556,0.888888889
526430,2858530,0,0,0,99.11111111,0.888888889
526460,2858530,0,0,0,99.55555556,0.444444444
526490,2858530,3.111111111,0,0,95.55555556,1.333333333
526520,2858530,2.222222222,0,0,84.88888889,12.88888889
526550,2858530,2.222222222,0,0,97.33333333,0.444444444
526580,2858530,1.777777778,0.444444444,0,96,1.777777778
526610,2858530,0,0,0,100,0
526640,2858530,0,0,0,100,0
526670,2858530,0.444444444,0,0,99.11111111,0.444444444
526700,2858530,0,0,0,100,0
526730,2858530,0,0,0,100,0
526760,2858530,0,0,0,100,0
526790,2858530,0,0,0,100,0
526820,2858530,0,0,0,100,0
526850,2858530,0,0,0,100,0
526880,2858530,0,0,0,100,0
526910,2858530,0,0,0,100,0
526940,2858530,0,0,0,100,0
526970,2858530,0,0,6.666666667,93.33333333,0
518000,2858560,16.88888889,32,34.66666667,1.777777778,14.66666667
518030,2858560,0,0,100,0,0
518060,2858560,1.777777778,5.333333333,92.88888889,0,0
518090,2858560,20.88888889,16.44444444,62.66666667,0,0
518120,2858560,19.55555556,23.55555556,56.88888889,0,0
518150,2858560,50.66666667,47.11111111,2.222222222,0,0
518180,2858560,4,87.55555556,8.444444444,0,0
518210,2858560,60.44444444,39.11111111,0.444444444,0,0
518240,2858560,16.88888889,1.777777778,81.33333333,0,0
518270,2858560,10.66666667,59.11111111,30.22222222,0,0
518300,2858560,0.888888889,61.77777778,37.33333333,0,0
518330,2858560,4.444444444,0,95.55555556,0,0
518360,2858560,6.222222222,0,93.77777778,0,0
518390,2858560,0.444444444,0,99.55555556,0,0
518420,2858560,1.777777778,0,98.22222222,0,0
518450,2858560,13.77777778,8.888888889,77.33333333,0,0
518480,2858560,5.777777778,93.33333333,0.888888889,0,0
518510,2858560,0,100,0,0,0
518540,2858560,21.77777778,62.22222222,16,0,0
518570,2858560,7.111111111,0.444444444,92.44444444,0,0
518600,2858560,4.888888889,2.666666667,92.44444444,0,0
518630,2858560,16.88888889,48.88888889,34.22222222,0,0
518660,2858560,12,1.777777778,86.22222222,0,0
518690,2858560,0,0,100,0,0
518720,2858560,13.77777778,37.33333333,48.88888889,0,0
518750,2858560,0,100,0,0,0
518780,2858560,0,100,0,0,0
518810,2858560,0,11.11111111,88.88888889,0,0
518840,2858560,4.444444444,0.444444444,95.11111111,0,0
518870,2858560,13.77777778,82.22222222,4,0,0
518900,2858560,14.22222222,85.77777778,0,0,0
518930,2858560,24.88888889,74.66666667,0.444444444,0,0
518960,2858560,26.22222222,65.33333333,8.444444444,0,0
518990,2858560,4.444444444,72,23.55555556,0,0
519020,2858560,1.777777778,0.444444444,97.77777778,0,0
519050,2858560,29.77777778,34.66666667,35.55555556,0,0
519080,2858560,44.88888889,34.22222222,20.88888889,0,0
519110,2858560,39.55555556,52.88888889,7.555555556,0,0
519140,2858560,42.22222222,16.44444444,41.33333333,0,0
519170,2858560,22.66666667,12.88888889,64,0.444444444,0
519200,2858560,80.88888889,4,0,10.22222222,4.888888889
519230,2858560,35.55555556,0,0,59.55555556,4.888888889
519260,2858560,30.22222222,0.444444444,2.666666667,62.66666667,4
519290,2858560,39.11111111,0.444444444,11.11111111,48.88888889,0.444444444
519320,2858560,71.11111111,2.666666667,13.33333333,12.88888889,0
519350,2858560,78.66666667,4.444444444,12,4.888888889,0
519380,2858560,47.55555556,36.44444444,14.22222222,1.777777778,0
519410,2858560,64.44444444,5.333333333,28.44444444,1.777777778,0
519440,2858560,88.44444444,7.555555556,2.666666667,1.333333333,0
519470,2858560,33.33333333,23.55555556,9.333333333,33.77777778,0
519500,2858560,16,66.22222222,4,13.77777778,0
519530,2858560,0,99.11111111,0.888888889,0,0
519560,2858560,3.555555556,96,0.444444444,0,0
519590,2858560,5.777777778,7.111111111,87.11111111,0,0
519620,2858560,0,0,100,0,0
519650,2858560,28.88888889,8.888888889,62.22222222,0,0
519680,2858560,34.22222222,16,49.77777778,0,0
519710,2858560,39.11111111,36.88888889,24,0,0
519740,2858560,8.888888889,4.888888889,86.22222222,0,0
519770,2858560,0.444444444,49.77777778,40.88888889,8.888888889,0
519800,2858560,9.777777778,62.66666667,25.77777778,1.777777778,0
519830,2858560,0.444444444,0,99.55555556,0,0
519860,2858560,0,0,100,0,0
519890,2858560,0,0,100,0,0
519920,2858560,27.11111111,6.222222222,66.66666667,0,0
519950,2858560,0,96.44444444,2.666666667,0.888888889,0
519980,2858560,6.666666667,68.88888889,21.33333333,3.111111111,0
520010,2858560,3.111111111,0,96.88888889,0,0
520040,2858560,0.888888889,0,99.11111111,0,0
520070,2858560,7.111111111,83.11111111,9.777777778,0,0
520100,2858560,35.11111111,47.11111111,17.77777778,0,0
520130,2858560,41.77777778,4.444444444,53.77777778,0,0
520160,2858560,29.77777778,7.111111111,63.11111111,0,0
520190,2858560,4.888888889,0,95.11111111,0,0
520220,2858560,36,21.77777778,39.55555556,2.666666667,0
520250,2858560,5.333333333,0,94.66666667,0,0
520280,2858560,0,0,100,0,0
520310,2858560,0,31.11111111,58.22222222,10.66666667,0
520340,2858560,0.888888889,95.55555556,0.888888889,2.666666667,0
520370,2858560,11.11111111,50.66666667,38.22222222,0,0
520400,2858560,3.555555556,0,96.44444444,0,0
520430,2858560,4,0,96,0,0
520460,2858560,0,14.22222222,85.77777778,0,0
520490,2858560,0,100,0,0,0
520520,2858560,0,61.33333333,38.66666667,0,0
520550,2858560,0,27.11111111,72.88888889,0,0
520580,2858560,0,100,0,0,0
520610,2858560,0,32,68,0,0
520640,2858560,0,0,100,0,0
520670,2858560,0.444444444,0,99.55555556,0,0
520700,2858560,0.888888889,0,99.11111111,0,0
520730,2858560,0,0,100,0,0
520760,2858560,8.888888889,72.44444444,18.66666667,0,0
520790,2858560,20.88888889,70.66666667,8.444444444,0,0
520820,2858560,9.333333333,2.666666667,88,0,0
520850,2858560,0,0.888888889,99.11111111,0,0
520880,2858560,0,13.33333333,86.66666667,0,0
520910,2858560,0,0,100,0,0
520940,2858560,7.555555556,16.88888889,75.55555556,0,0
520970,2858560,0,0,100,0,0
521000,2858560,0,0,100,0,0
521030,2858560,0,0,100,0,0
521060,2858560,0.888888889,0,99.11111111,0,0
521090,2858560,0,4.444444444,95.55555556,0,0
521120,2858560,0.888888889,88.44444444,10.66666667,0,0
521150,2858560,0,92.88888889,7.111111111,0,0
521180,2858560,21.77777778,51.11111111,1.777777778,25.33333333,0
521210,2858560,27.11111111,2.222222222,0,70.22222222,0.444444444
521240,2858560,30.22222222,4.888888889,0,64.88888889,0
521270,2858560,48,0.444444444,0,51.55555556,0
521300,2858560,9.333333333,7.111111111,0,83.55555556,0
521330,2858560,28.88888889,51.11111111,9.333333333,10.66666667,0
521360,2858560,0.444444444,88.44444444,11.11111111,0,0
521390,2858560,0,7.555555556,92.44444444,0,0
521420,2858560,7.555555556,87.11111111,5.333333333,0,0
521450,2858560,31.55555556,49.77777778,18.66666667,0,0
521480,2858560,10.22222222,89.77777778,0,0,0
521510,2858560,2.222222222,96.88888889,0.888888889,0,0
521540,2858560,0.444444444,66.22222222,33.33333333,0,0
521570,2858560,0,0,100,0,0
521600,2858560,0,0,100,0,0
521630,2858560,0.444444444,0,99.55555556,0,0
521660,2858560,0,0,100,0,0
521690,2858560,0,0,100,0,0
521720,2858560,0,0,100,0,0
521750,2858560,0,0,100,0,0
521780,2858560,0,13.33333333,86.66666667,0,0
521810,2858560,0,86.66666667,13.33333333,0,0
521840,2858560,0,100,0,0,0
521870,2858560,0,55.55555556,44.44444444,0,0
521900,2858560,0,0,100,0,0
521930,2858560,0,0,100,0,0
521960,2858560,0.888888889,85.33333333,13.77777778,0,0
521990,2858560,1.777777778,92,6.222222222,0,0
522020,2858560,0,52.44444444,47.55555556,0,0
522050,2858560,0.888888889,0,99.11111111,0,0
522080,2858560,0,0,100,0,0
522110,2858560,0,5.777777778,94.22222222,0,0
522140,2858560,0,62.22222222,37.77777778,0,0
522170,2858560,0,99.55555556,0.444444444,0,0
522200,2858560,0,4.888888889,95.11111111,0,0
522230,2858560,1.333333333,0,98.66666667,0,0
522260,2858560,0,0,100,0,0
522290,2858560,0.888888889,18.66666667,80.44444444,0,0
522320,2858560,2.666666667,94.22222222,3.111111111,0,0
522350,2858560,0,100,0,0,0
522380,2858560,0,99.11111111,0,0.888888889,0
522410,2858560,0,43.55555556,56.44444444,0,0
522440,2858560,0,0,100,0,0
522470,2858560,0,0,100,0,0
522500,2858560,0,18.22222222,81.77777778,0,0
522530,2858560,1.333333333,64,34.66666667,0,0
522560,2858560,0,0,100,0,0
522590,2858560,0,38.22222222,61.77777778,0,0
522620,2858560,1.333333333,98.66666667,0,0,0
522650,2858560,7.555555556,49.33333333,43.11111111,0,0
522680,2858560,1.777777778,0.888888889,97.33333333,0,0
522710,2858560,0,0,100,0,0
522740,2858560,0,0,100,0,0
522770,2858560,0,0,100,0,0
522800,2858560,1.333333333,0,98.66666667,0,0
522830,2858560,22.66666667,39.55555556,37.77777778,0,0
522860,2858560,0,3.555555556,96.44444444,0,0
522890,2858560,0,10.66666667,89.33333333,0,0
522920,2858560,0,0,100,0,0
522950,2858560,0,0,100,0,0
522980,2858560,0,0,100,0,0
523010,2858560,0,0,100,0,0
523040,2858560,0.444444444,39.55555556,60,0,0
523070,2858560,0,100,0,0,0
523100,2858560,0,74.66666667,25.33333333,0,0
523130,2858560,0,32.88888889,67.11111111,0,0
523160,2858560,0,48,52,0,0
523190,2858560,0,90.66666667,9.333333333,0,0
523220,2858560,0,5.333333333,94.66666667,0,0
523250,2858560,0,0,100,0,0
523280,2858560,0,0,100,0,0
523310,2858560,0,3.111111111,96.88888889,0,0
523340,2858560,0,60,40,0,0
523370,2858560,0,0.444444444,99.55555556,0,0
523400,2858560,0,0,100,0,0
523430,2858560,1.777777778,1.333333333,96.88888889,0,0
523460,2858560,8.444444444,37.33333333,54.22222222,0,0
523490,2858560,0.888888889,98.22222222,0.888888889,0,0
523520,2858560,2.222222222,5.333333333,92.44444444,0,0
523550,2858560,14.22222222,31.55555556,54.22222222,0,0
523580,2858560,16.88888889,21.77777778,61.33333333,0,0
523610,2858560,0,0,100,0,0
523640,2858560,0.888888889,12.88888889,86.22222222,0,0
523670,2858560,4,70.66666667,25.33333333,0,0
523700,2858560,36,49.77777778,14.22222222,0,0
523730,2858560,47.55555556,48,4.444444444,0,0
523760,2858560,73.77777778,22.22222222,4,0,0
523790,2858560,4,52.88888889,43.11111111,0,0
523820,2858560,0.888888889,0.888888889,98.22222222,0,0
523850,2858560,0,0,100,0,0
523880,2858560,20,47.55555556,32.44444444,0,0
523910,2858560,15.11111111,26.22222222,58.66666667,0,0
523940,2858560,4.888888889,23.55555556,71.55555556,0,0
523970,2858560,2.222222222,92.88888889,4.888888889,0,0
524000,2858560,57.33333333,32.88888889,9.777777778,0,0
524030,2858560,37.77777778,61.77777778,0.444444444,0,0
524060,2858560,21.33333333,76,2.666666667,0,0
524090,2858560,12,88,0,0,0
524120,2858560,16.88888889,68.88888889,14.22222222,0,0
524150,2858560,1.777777778,98.22222222,0,0,0
524180,2858560,0.444444444,99.11111111,0.444444444,0,0
524210,2858560,48,52,0,0,0
524240,2858560,64.44444444,33.33333333,2.222222222,0,0
524270,2858560,84.88888889,14.66666667,0.444444444,0,0
524300,2858560,32.88888889,64.44444444,2.666666667,0,0
524330,2858560,16.44444444,83.55555556,0,0,0
524360,2858560,37.77777778,61.77777778,0.444444444,0,0
524390,2858560,1.333333333,25.33333333,73.33333333,0,0
524420,2858560,0,19.11111111,80.88888889,0,0
524450,2858560,22.22222222,60.88888889,16.88888889,0,0
524480,2858560,44,48.88888889,7.111111111,0,0
524510,2858560,23.11111111,65.33333333,8,3.555555556,0
524540,2858560,33.33333333,44.88888889,16.88888889,4.888888889,0
524570,2858560,8.888888889,86.66666667,3.555555556,0.888888889,0
524600,2858560,1.777777778,96,0,2.222222222,0
524630,2858560,4,80.44444444,15.55555556,0,0
524660,2858560,1.777777778,27.11111111,71.11111111,0,0
524690,2858560,1.333333333,4,94.66666667,0,0
524720,2858560,0,1.333333333,98.66666667,0,0
524750,2858560,2.666666667,77.77777778,19.55555556,0,0
524780,2858560,13.77777778,81.33333333,4.888888889,0,0
524810,2858560,17.77777778,44.44444444,35.11111111,2.666666667,0
524840,2858560,0.444444444,42.66666667,56.88888889,0,0
524870,2858560,0,93.77777778,6.222222222,0,0
524900,2858560,5.333333333,54.66666667,40,0,0
524930,2858560,9.333333333,48,42.66666667,0,0
524960,2858560,1.777777778,31.11111111,67.11111111,0,0
524990,2858560,26.66666667,40.44444444,32.88888889,0,0
525020,2858560,2.222222222,15.11111111,82.66666667,0,0
525050,2858560,0,0,100,0,0
525080,2858560,0.444444444,13.33333333,86.22222222,0,0
525110,2858560,9.333333333,85.77777778,4.888888889,0,0
525140,2858560,0.444444444,93.33333333,0,6.222222222,0
525170,2858560,2.222222222,91.11111111,6.666666667,0,0
525200,2858560,1.333333333,98.22222222,0.444444444,0,0
525230,2858560,2.222222222,97.77777778,0,0,0
525260,2858560,62.66666667,36,1.333333333,0,0
525290,2858560,55.11111111,28.44444444,16.44444444,0,0
525320,2858560,45.77777778,35.55555556,18.66666667,0,0
525350,2858560,60.44444444,21.77777778,17.77777778,0,0
525380,2858560,32.88888889,14.22222222,52.88888889,0,0
525410,2858560,35.55555556,54.22222222,10.22222222,0,0
525440,2858560,1.777777778,80,18.22222222,0,0
525470,2858560,5.777777778,94.22222222,0,0,0
525500,2858560,15.11111111,75.11111111,9.777777778,0,0
525530,2858560,1.333333333,3.555555556,95.11111111,0,0
525560,2858560,3.555555556,80.88888889,15.55555556,0,0
525590,2858560,21.33333333,53.77777778,24.88888889,0,0
525620,2858560,10.22222222,17.33333333,72.44444444,0,0
525650,2858560,1.333333333,3.111111111,95.55555556,0,0
525680,2858560,0,6.222222222,93.77777778,0,0
525710,2858560,0,0,100,0,0
525740,2858560,0,0,100,0,0
525770,2858560,0,2.222222222,97.77777778,0,0
525800,2858560,0.444444444,14.22222222,85.33333333,0,0
525830,2858560,4.444444444,12.44444444,83.11111111,0,0
525860,2858560,2.222222222,21.77777778,76,0,0
525890,2858560,0.888888889,10.66666667,88.44444444,0,0
525920,2858560,6.666666667,4.888888889,88.44444444,0,0
525950,2858560,43.55555556,40,16.44444444,0,0
525980,2858560,3.111111111,88.44444444,0.444444444,8,0
526010,2858560,0,18.66666667,0,81.33333333,0
526040,2858560,0.444444444,0,0,99.55555556,0
526070,2858560,11.11111111,0,0,88.88888889,0
526100,2858560,26.66666667,0,0,73.33333333,0
526130,2858560,4,0,0,96,0
526160,2858560,7.555555556,0,0,92.44444444,0
526190,2858560,32.44444444,0.888888889,0,66.66666667,0
526220,2858560,0.444444444,0,0,99.55555556,0
526250,2858560,0,0,0,99.55555556,0.444444444
526280,2858560,3.555555556,0,0,96,0.444444444
526310,2858560,2.666666667,0,0,97.33333333,0
526340,2858560,0,0,0,95.11111111,4.888888889
526370,2858560,0,0,0,100,0
526400,2858560,0.888888889,0,0,98.66666667,0.444444444
526430,2858560,0,0,0,100,0
526460,2858560,5.777777778,0,0,93.33333333,0.888888889
526490,2858560,0,0,0,96.88888889,3.111111111
526520,2858560,2.222222222,0,0,96.88888889,0.888888889
526550,2858560,0.444444444,0,0,98.22222222,1.333333333
526580,2858560,0,0.444444444,0,98.66666667,0.888888889
526610,2858560,0,0,0,100,0
526640,2858560,0,0,0,99.55555556,0.444444444
526670,2858560,0.444444444,0,0,99.55555556,0
526700,2858560,0,0,0,100,0
526730,2858560,4,0,0,94.66666667,1.333333333
526760,2858560,0,0,0,98.66666667,1.333333333
526790,2858560,0,0,0,100,0
526820,2858560,0.444444444,0,0,99.55555556,0
526850,2858560,0,0,0,100,0
526880,2858560,0,0,0,100,0
526910,2858560,0,0,0,100,0
526940,2858560,0,0,0,100,0
526970,2858560,1.333333333,0,6.666666667,92,0
518000,2858590,10.66666667,70.66666667,14.22222222,0.444444444,4
518030,2858590,11.11111111,26.66666667,62.22222222,0,0
518060,2858590,0,0,100,0,0
518090,2858590,0.888888889,0,99.11111111,0,0
518120,2858590,7.555555556,17.33333333,75.11111111,0,0
518150,2858590,85.33333333,13.77777778,0.888888889,0,0
518180,2858590,55.11111111,44.88888889,0,0,0
518210,2858590,74.22222222,20.88888889,4.888888889,0,0
518240,2858590,18.22222222,10.66666667,71.11111111,0,0
518270,2858590,10.66666667,22.22222222,67.11111111,0,0
518300,2858590,3.111111111,84.88888889,12,0,0
518330,2858590,40,19.55555556,40.44444444,0,0
518360,2858590,1.333333333,0,98.66666667,0,0
518390,2858590,1.333333333,0,98.66666667,0,0
518420,2858590,0,0,100,0,0
518450,2858590,7.555555556,0,92.44444444,0,0
518480,2858590,8,85.77777778,6.222222222,0,0
518510,2858590,0,100,0,0,0
518540,2858590,32.44444444,67.11111111,0.444444444,0,0
518570,2858590,28,52,20,0,0
518600,2858590,15.55555556,42.66666667,41.77777778,0,0
518630,2858590,15.55555556,73.33333333,11.11111111,0,0
518660,2858590,8.888888889,29.77777778,61.33333333,0,0
518690,2858590,0,0,100,0,0
518720,2858590,67.11111111,0.444444444,32.44444444,0,0
518750,2858590,31.55555556,68.44444444,0,0,0
518780,2858590,0.444444444,99.55555556,0,0,0
518810,2858590,0,36.44444444,63.55555556,0,0
518840,2858590,0.888888889,0,99.11111111,0,0
518870,2858590,18.66666667,3.555555556,77.77777778,0,0
518900,2858590,2.222222222,8.444444444,89.33333333,0,0
518930,2858590,16.88888889,52.44444444,30.66666667,0,0
518960,2858590,0.888888889,99.11111111,0,0,0
518990,2858590,9.333333333,65.33333333,25.33333333,0,0
519020,2858590,10.22222222,3.555555556,86.22222222,0,0
519050,2858590,84,12.44444444,3.555555556,0,0
519080,2858590,80.88888889,9.333333333,9.777777778,0,0
519110,2858590,69.77777778,4,26.22222222,0,0
519140,2858590,28.88888889,5.333333333,65.77777778,0,0
519170,2858590,22.22222222,0,77.77777778,0,0
519200,2858590,74.22222222,0,0.444444444,22.66666667,2.666666667
519230,2858590,48,0,3.111111111,48.88888889,0
519260,2858590,28.44444444,0,0.444444444,61.33333333,9.777777778
519290,2858590,35.11111111,0,6.222222222,56.88888889,1.777777778
519320,2858590,65.33333333,0.444444444,23.11111111,11.11111111,0
519350,2858590,57.33333333,8.888888889,9.333333333,24.44444444,0
519380,2858590,19.11111111,55.11111111,25.33333333,0.444444444,0
519410,2858590,49.77777778,40.88888889,8.888888889,0.444444444,0
519440,2858590,60.88888889,15.55555556,2.666666667,20.88888889,0
519470,2858590,30.66666667,0,0,69.33333333,0
519500,2858590,48,16.88888889,12.44444444,22.66666667,0
519530,2858590,12,72.44444444,15.11111111,0.444444444,0
519560,2858590,24.88888889,63.55555556,11.55555556,0,0
519590,2858590,8.888888889,32.44444444,58.66666667,0,0
519620,2858590,6.222222222,0,93.77777778,0,0
519650,2858590,0.888888889,0,99.11111111,0,0
519680,2858590,4.444444444,0,95.55555556,0,0
